trial_id,stimulus_id,condition,alpha,measure,value
definite_correct:qz_340|alpha=15|measure=wager_abstention,definite_correct:qz_340,definite_correct,15.0,wager_abstention,0.0011695101857185364
definite_false:bb_4519|alpha=15|measure=wager_abstention,definite_false:bb_4519,definite_false,15.0,wager_abstention,0.9998766183853149
ambiguous:ambigqa_train_-4861369907584367396|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_-4861369907584367396,ambiguous,15.0,wager_abstention,0.022977370768785477
ambiguous:user_ambiguous_031|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_031,ambiguous,15.0,wager_abstention,0.9840936064720154
definite_correct:qb_2934|alpha=15|measure=wager_abstention,definite_correct:qb_2934,definite_correct,15.0,wager_abstention,0.9399133324623108
definite_correct:qw_393|alpha=15|measure=wager_abstention,definite_correct:qw_393,definite_correct,15.0,wager_abstention,0.00033535013790242374
definite_correct:qw_5335|alpha=15|measure=wager_abstention,definite_correct:qw_5335,definite_correct,15.0,wager_abstention,0.6791787147521973
definite_false:wh_3277|alpha=15|measure=wager_abstention,definite_false:wh_3277,definite_false,15.0,wager_abstention,0.9959298968315125
definite_correct:qw_1816|alpha=15|measure=wager_abstention,definite_correct:qw_1816,definite_correct,15.0,wager_abstention,0.5
ambiguous:ambigqa_train_8480092557592561766|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_8480092557592561766,ambiguous,15.0,wager_abstention,0.9149009585380554
definite_false:tc_349|alpha=15|measure=wager_abstention,definite_false:tc_349,definite_false,15.0,wager_abstention,0.8175744414329529
ambiguous:user_ambiguous_089|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_089,ambiguous,15.0,wager_abstention,0.14804719388484955
definite_false:dpql_1059|alpha=15|measure=wager_abstention,definite_false:dpql_1059,definite_false,15.0,wager_abstention,0.005220125894993544
definite_false:qw_3353|alpha=15|measure=wager_abstention,definite_false:qw_3353,definite_false,15.0,wager_abstention,0.9978172779083252
definite_false:tc_2359|alpha=15|measure=wager_abstention,definite_false:tc_2359,definite_false,15.0,wager_abstention,0.9924227595329285
definite_correct:tc_1602|alpha=15|measure=wager_abstention,definite_correct:tc_1602,definite_correct,15.0,wager_abstention,0.9740425944328308
ambiguous:ambigqa_train_389267376370423320|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_389267376370423320,ambiguous,15.0,wager_abstention,0.9982993006706238
definite_correct:dpql_2538|alpha=15|measure=wager_abstention,definite_correct:dpql_2538,definite_correct,15.0,wager_abstention,0.9964063763618469
definite_false:dpql_3912|alpha=15|measure=wager_abstention,definite_false:dpql_3912,definite_false,15.0,wager_abstention,0.9902915358543396
definite_correct:qw_1421|alpha=15|measure=wager_abstention,definite_correct:qw_1421,definite_correct,15.0,wager_abstention,0.9940890073776245
ambiguous:user_ambiguous_092|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_092,ambiguous,15.0,wager_abstention,0.4378235340118408
ambiguous:synthetic_ambiguity_7462141d7ff09177|alpha=15|measure=wager_abstention,ambiguous:synthetic_ambiguity_7462141d7ff09177,ambiguous,15.0,wager_abstention,0.9999251365661621
definite_correct:qb_4415|alpha=15|measure=wager_abstention,definite_correct:qb_4415,definite_correct,15.0,wager_abstention,0.00247262348420918
definite_correct:qb_34|alpha=15|measure=wager_abstention,definite_correct:qb_34,definite_correct,15.0,wager_abstention,0.562176525592804
ambiguous:user_ambiguous_048|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_048,ambiguous,15.0,wager_abstention,0.9964063763618469
ambiguous:ambigqa_train_-4290930682953750669|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_-4290930682953750669,ambiguous,15.0,wager_abstention,0.037326883524656296
definite_correct:qb_1435|alpha=15|measure=wager_abstention,definite_correct:qb_1435,definite_correct,15.0,wager_abstention,2.7535690605873242e-05
ambiguous:user_ambiguous_016|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_016,ambiguous,15.0,wager_abstention,0.9997387528419495
definite_false:qw_4954|alpha=15|measure=wager_abstention,definite_false:qw_4954,definite_false,15.0,wager_abstention,0.998498797416687
definite_correct:bb_2920|alpha=15|measure=wager_abstention,definite_correct:bb_2920,definite_correct,15.0,wager_abstention,0.0001398220774717629
ambiguous:user_ambiguous_094|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_094,ambiguous,15.0,wager_abstention,0.9982993006706238
definite_correct:bb_5566|alpha=15|measure=wager_abstention,definite_correct:bb_5566,definite_correct,15.0,wager_abstention,0.0008040859247557819
definite_false:qb_919|alpha=15|measure=wager_abstention,definite_false:qb_919,definite_false,15.0,wager_abstention,0.00023050671734381467
definite_false:qw_5896|alpha=15|measure=wager_abstention,definite_false:qw_5896,definite_false,15.0,wager_abstention,0.9820137619972229
definite_false:dpql_3261|alpha=15|measure=wager_abstention,definite_false:dpql_3261,definite_false,15.0,wager_abstention,0.9995121955871582
definite_correct:qb_6665|alpha=15|measure=wager_abstention,definite_correct:qb_6665,definite_correct,15.0,wager_abstention,0.9626730680465698
definite_false:qw_3344|alpha=15|measure=wager_abstention,definite_false:qw_3344,definite_false,15.0,wager_abstention,0.9046505093574524
definite_correct:bb_1135|alpha=15|measure=wager_abstention,definite_correct:bb_1135,definite_correct,15.0,wager_abstention,0.9933071732521057
definite_false:dpql_5545|alpha=15|measure=wager_abstention,definite_false:dpql_5545,definite_false,15.0,wager_abstention,0.8519527316093445
definite_false:dpql_3319|alpha=15|measure=wager_abstention,definite_false:dpql_3319,definite_false,15.0,wager_abstention,0.998498797416687
definite_correct:bb_436|alpha=15|measure=wager_abstention,definite_correct:bb_436,definite_correct,15.0,wager_abstention,0.14804719388484955
ambiguous:user_ambiguous_018|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_018,ambiguous,15.0,wager_abstention,0.4378235340118408
definite_false:bb_5659|alpha=15|measure=wager_abstention,definite_false:bb_5659,definite_false,15.0,wager_abstention,0.9994471669197083
definite_correct:wh_453|alpha=15|measure=wager_abstention,definite_correct:wh_453,definite_correct,15.0,wager_abstention,0.0017007224960252643
definite_false:bb_8112|alpha=15|measure=wager_abstention,definite_false:bb_8112,definite_false,15.0,wager_abstention,0.9978172779083252
definite_false:wh_252|alpha=15|measure=wager_abstention,definite_false:wh_252,definite_false,15.0,wager_abstention,0.9820137619972229
ambiguous:user_ambiguous_032|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_032,ambiguous,15.0,wager_abstention,0.9241418242454529
ambiguous:user_ambiguous_039|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_039,ambiguous,15.0,wager_abstention,0.7772998809814453
ambiguous:user_ambiguous_082|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_082,ambiguous,15.0,wager_abstention,0.9992903470993042
ambiguous:user_ambiguous_045|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_045,ambiguous,15.0,wager_abstention,0.22270014882087708
definite_correct:qb_8036|alpha=15|measure=wager_abstention,definite_correct:qb_8036,definite_correct,15.0,wager_abstention,0.9465966820716858
definite_correct:bb_500|alpha=15|measure=wager_abstention,definite_correct:bb_500,definite_correct,15.0,wager_abstention,0.00015843621804378927
definite_correct:bb_7263|alpha=15|measure=wager_abstention,definite_correct:bb_7263,definite_correct,15.0,wager_abstention,0.0019267345778644085
definite_false:qb_9244|alpha=15|measure=wager_abstention,definite_false:qb_9244,definite_false,15.0,wager_abstention,0.010986942797899246
definite_false:bb_596|alpha=15|measure=wager_abstention,definite_false:bb_596,definite_false,15.0,wager_abstention,0.9998205304145813
definite_correct:qb_365|alpha=15|measure=wager_abstention,definite_correct:qb_365,definite_correct,15.0,wager_abstention,3.535625000949949e-05
ambiguous:user_ambiguous_076|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_076,ambiguous,15.0,wager_abstention,0.8807970285415649
definite_false:wh_2928|alpha=15|measure=wager_abstention,definite_false:wh_2928,definite_false,15.0,wager_abstention,0.9046505093574524
ambiguous:user_ambiguous_068|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_068,ambiguous,15.0,wager_abstention,0.9999339580535889
ambiguous:user_ambiguous_001|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_001,ambiguous,15.0,wager_abstention,0.9982993006706238
definite_false:dpql_753|alpha=15|measure=wager_abstention,definite_false:dpql_753,definite_false,15.0,wager_abstention,0.9978172779083252
ambiguous:user_ambiguous_012|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_012,ambiguous,15.0,wager_abstention,0.9989677667617798
ambiguous:ambigqa_train_-2840611200472199951|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_-2840611200472199951,ambiguous,15.0,wager_abstention,0.998498797416687
ambiguous:user_ambiguous_036|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_036,ambiguous,15.0,wager_abstention,0.9989677667617798
ambiguous:user_ambiguous_034|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_034,ambiguous,15.0,wager_abstention,0.7772998809814453
definite_false:qz_1393|alpha=15|measure=wager_abstention,definite_false:qz_1393,definite_false,15.0,wager_abstention,0.9241418242454529
definite_correct:tc_1284|alpha=15|measure=wager_abstention,definite_correct:tc_1284,definite_correct,15.0,wager_abstention,0.00012339458044152707
definite_correct:bb_121|alpha=15|measure=wager_abstention,definite_correct:bb_121,definite_correct,15.0,wager_abstention,0.0002611903182696551
definite_false:qw_5610|alpha=15|measure=wager_abstention,definite_false:qw_5610,definite_false,15.0,wager_abstention,0.0004305570910219103
ambiguous:user_ambiguous_029|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_029,ambiguous,15.0,wager_abstention,0.9525741338729858
ambiguous:synthetic_ambiguity_d830565486f2d0b0|alpha=15|measure=wager_abstention,ambiguous:synthetic_ambiguity_d830565486f2d0b0,ambiguous,15.0,wager_abstention,0.9998205304145813
ambiguous:synthetic_ambiguity_befa9c239cfadb1e|alpha=15|measure=wager_abstention,ambiguous:synthetic_ambiguity_befa9c239cfadb1e,ambiguous,15.0,wager_abstention,0.9997695088386536
definite_false:bb_3805|alpha=15|measure=wager_abstention,definite_false:bb_3805,definite_false,15.0,wager_abstention,0.02595735527575016
definite_false:dpql_3092|alpha=15|measure=wager_abstention,definite_false:dpql_3092,definite_false,15.0,wager_abstention,0.9992903470993042
definite_correct:qb_299|alpha=15|measure=wager_abstention,definite_correct:qb_299,definite_correct,15.0,wager_abstention,0.0019267345778644085
definite_correct:dpql_3447|alpha=15|measure=wager_abstention,definite_correct:dpql_3447,definite_correct,15.0,wager_abstention,0.0002611903182696551
ambiguous:user_ambiguous_046|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_046,ambiguous,15.0,wager_abstention,0.9968273043632507
definite_correct:qw_1068|alpha=15|measure=wager_abstention,definite_correct:qw_1068,definite_correct,15.0,wager_abstention,0.0001795279822545126
ambiguous:user_ambiguous_060|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_060,ambiguous,15.0,wager_abstention,0.9740425944328308
ambiguous:ambigqa_train_-6615422287569447999|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_-6615422287569447999,ambiguous,15.0,wager_abstention,0.9996646642684937
definite_correct:dpql_5846|alpha=15|measure=wager_abstention,definite_correct:dpql_5846,definite_correct,15.0,wager_abstention,0.002182716503739357
definite_false:bb_8893|alpha=15|measure=wager_abstention,definite_false:bb_8893,definite_false,15.0,wager_abstention,0.006692850962281227
definite_correct:qb_1456|alpha=15|measure=wager_abstention,definite_correct:qb_1456,definite_correct,15.0,wager_abstention,9.610241977497935e-05
ambiguous:user_ambiguous_037|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_037,ambiguous,15.0,wager_abstention,0.9875683188438416
definite_false:qw_5298|alpha=15|measure=wager_abstention,definite_false:qw_5298,definite_false,15.0,wager_abstention,0.998498797416687
definite_false:qb_3869|alpha=15|measure=wager_abstention,definite_false:qb_3869,definite_false,15.0,wager_abstention,0.9999339580535889
ambiguous:user_ambiguous_042|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_042,ambiguous,15.0,wager_abstention,0.8175744414329529
definite_false:qb_5694|alpha=15|measure=wager_abstention,definite_false:qb_5694,definite_false,15.0,wager_abstention,0.998498797416687
ambiguous:user_ambiguous_050|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_050,ambiguous,15.0,wager_abstention,0.9046505093574524
definite_correct:qw_1211|alpha=15|measure=wager_abstention,definite_correct:qw_1211,definite_correct,15.0,wager_abstention,0.00010889690020121634
definite_correct:bb_8732|alpha=15|measure=wager_abstention,definite_correct:bb_8732,definite_correct,15.0,wager_abstention,0.0002611903182696551
definite_false:qw_6106|alpha=15|measure=wager_abstention,definite_false:qw_6106,definite_false,15.0,wager_abstention,0.9986749291419983
definite_false:qb_3878|alpha=15|measure=wager_abstention,definite_false:qb_3878,definite_false,15.0,wager_abstention,0.22270014882087708
ambiguous:ambigqa_train_3267103377301376828|alpha=15|measure=wager_abstention,ambiguous:ambigqa_train_3267103377301376828,ambiguous,15.0,wager_abstention,0.22270014882087708
definite_correct:bb_5094|alpha=15|measure=wager_abstention,definite_correct:bb_5094,definite_correct,15.0,wager_abstention,0.7772998809814453
definite_correct:qw_2634|alpha=15|measure=wager_abstention,definite_correct:qw_2634,definite_correct,15.0,wager_abstention,0.3208213150501251
ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38|alpha=15|measure=wager_abstention,ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38,ambiguous,15.0,wager_abstention,0.9996199607849121
ambiguous:user_ambiguous_055|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_055,ambiguous,15.0,wager_abstention,0.8175744414329529
definite_false:bb_4598|alpha=15|measure=wager_abstention,definite_false:bb_4598,definite_false,15.0,wager_abstention,0.9995121955871582
ambiguous:user_ambiguous_015|alpha=15|measure=wager_abstention,ambiguous:user_ambiguous_015,ambiguous,15.0,wager_abstention,0.4378235340118408
ambiguous:user_ambiguous_061|alpha=0|measure=error_detection,ambiguous:user_ambiguous_061,ambiguous,0.0,error_detection,0.01590639166533947
ambiguous:ambigqa_train_4701094121253884727|alpha=0|measure=error_detection,ambiguous:ambigqa_train_4701094121253884727,ambiguous,0.0,error_detection,0.0004878571489825845
ambiguous:user_ambiguous_032|alpha=0|measure=error_detection,ambiguous:user_ambiguous_032,ambiguous,0.0,error_detection,0.18242551386356354
definite_false:bb_968|alpha=0|measure=error_detection,definite_false:bb_968,definite_false,0.0,error_detection,0.998498797416687
definite_false:qw_1298|alpha=0|measure=error_detection,definite_false:qw_1298,definite_false,0.0,error_detection,0.9999885559082031
definite_correct:qw_5335|alpha=0|measure=error_detection,definite_correct:qw_5335,definite_correct,0.0,error_detection,5.829126530443318e-05
ambiguous:user_ambiguous_050|alpha=0|measure=error_detection,ambiguous:user_ambiguous_050,ambiguous,0.0,error_detection,0.9820137619972229
ambiguous:user_ambiguous_026|alpha=0|measure=error_detection,ambiguous:user_ambiguous_026,ambiguous,0.0,error_detection,0.9989677667617798
definite_correct:dpql_633|alpha=0|measure=error_detection,definite_correct:dpql_633,definite_correct,0.0,error_detection,0.0011695101857185364
definite_false:bb_6487|alpha=0|measure=error_detection,definite_false:bb_6487,definite_false,0.0,error_detection,0.9241418242454529
ambiguous:user_ambiguous_016|alpha=0|measure=error_detection,ambiguous:user_ambiguous_016,ambiguous,0.0,error_detection,0.9947799444198608
ambiguous:user_ambiguous_081|alpha=0|measure=error_detection,ambiguous:user_ambiguous_081,ambiguous,0.0,error_detection,0.7310585975646973
